Date,Open,High,Low,Close,Adj_Close,Volume
2025-02-04,426.08,430.68,418.99,427.51,427.51,44507464
2025-02-05,424.33,426.92,424.14,424.59,424.59,53007954
2025-02-06,420.04,422.89,417.26,419.66,419.66,51549118
2025-02-07,429.62,432.59,426.66,428.63,428.63,38570479
2025-02-08,430.05,430.98,421.39,429.55,429.55,57473929
2025-02-09,434.4,436.11,432.64,434.7,434.7,85715792
2025-02-10,426.29,430.9,429.36,429.41,429.41,61062666
2025-02-11,429.72,432.56,430.36,430.4,430.4,48613170
2025-02-12,435.62,436.71,435.66,435.69,435.69,48457946
2025-02-13,435.59,434.96,428.54,434.45,434.45,58874423
2025-02-14,440.63,442.14,433.4,439.14,439.14,44465956
2025-02-15,432.2,441.44,431.85,434.6,434.6,61015259
2025-02-16,427.92,429.19,424.49,428.89,428.89,37382299
2025-02-17,428.72,436.25,424.89,430.73,430.73,30744131
2025-02-18,426.52,441.1,425.07,429.31,429.31,49643945
2025-02-19,435.31,441.74,427.77,432.29,432.29,53451242
2025-02-20,423.64,424.39,417.29,423.95,423.95,50481085
2025-02-21,428.71,433.83,426.43,427.18,427.18,46517418
2025-02-22,436.66,439.14,429.76,438.5,438.5,60576951
2025-02-23,437.7,441.29,434.75,438.61,438.61,49425338
2025-02-24,437.19,443.84,438.2,438.98,438.98,57740000
2025-02-25,439.97,444.42,433.96,439.98,439.98,41543555
2025-02-26,431.3,436.17,426.29,432.01,432.01,49999244
2025-02-27,432.87,434.38,425.57,434.07,434.07,51682343
2025-02-28,427.95,432.74,421.69,427.32,427.32,44857596
2025-03-01,426.9,426.43,417.57,425.7,425.7,53802191
2025-03-02,432.57,437.1,423.96,431.21,431.21,48515946
2025-03-03,426.71,430.39,427.66,428.25,428.25,45292144
2025-03-04,430.21,434.11,423.04,430.61,430.61,51137559
2025-03-05,433.65,435.86,430.28,435.19,435.19,60891653
2025-03-06,435.99,441.75,432.0,436.62,436.62,60797963
2025-03-07,431.96,432.45,426.04,430.85,430.85,49826087
2025-03-08,429.34,436.07,425.59,429.64,429.64,45503323
2025-03-09,437.11,438.59,437.22,438.27,438.27,58419395
2025-03-10,428.92,431.11,428.01,429.61,429.61,52310172
2025-03-11,432.2,431.39,427.85,428.64,428.64,49463905
2025-03-12,426.55,428.13,419.59,426.49,426.49,38907690
2025-03-13,425.0,428.61,426.36,427.22,427.22,51574627
2025-03-14,430.12,432.16,425.26,430.63,430.63,31693336
2025-03-15,437.54,444.89,436.11,437.77,437.77,48365641
2025-03-16,437.24,441.97,436.61,436.81,436.81,65186295
2025-03-17,439.48,441.88,435.98,440.57,440.57,64286638
2025-03-18,444.29,443.62,440.99,443.0,443.0,59979573
2025-03-19,443.22,447.21,441.21,445.32,445.32,32061110
2025-03-20,445.5,443.98,439.29,443.03,443.03,50585377
2025-03-21,439.05,447.14,432.39,438.83,438.83,57049794
2025-03-22,434.91,437.4,432.72,434.23,434.23,52387606
2025-03-23,432.48,435.71,429.36,431.16,431.16,47899435
2025-03-24,435.12,435.36,430.73,432.76,432.76,47472496
2025-03-25,436.14,437.33,435.98,436.27,436.27,27273822
2025-03-26,437.89,440.49,436.37,437.9,437.9,42006608
2025-03-27,434.67,438.39,434.38,435.71,435.71,44869493
2025-03-28,445.15,445.97,439.61,443.8,443.8,59335850
2025-03-29,452.06,452.91,447.8,450.76,450.76,46857494
2025-03-30,449.51,449.72,443.16,449.39,449.39,52472840
2025-03-31,444.61,451.99,443.52,445.92,445.92,60119396
2025-04-01,446.24,447.32,436.96,446.72,446.72,47719654
2025-04-02,452.16,455.03,449.35,452.61,452.61,60128681
2025-04-03,452.82,468.5,451.32,454.34,454.34,37458164
2025-04-04,456.03,461.71,453.08,457.09,457.09,61780570
2025-04-05,455.4,457.04,454.66,456.35,456.35,42217282
2025-04-06,458.99,461.06,455.45,458.66,458.66,29497823
2025-04-07,465.04,467.59,463.11,465.98,465.98,50432505
2025-04-08,464.64,473.53,459.61,465.09,465.09,46902488
2025-04-09,465.52,467.86,460.69,465.99,465.99,45102202
2025-04-10,469.82,470.11,460.53,467.41,467.41,34315599
2025-04-11,468.88,468.98,463.99,468.97,468.97,54229192
2025-04-12,464.64,463.19,462.58,462.58,462.58,57209893
2025-04-13,455.32,455.14,453.79,454.13,454.13,56097905
2025-04-14,448.13,451.41,441.97,449.73,449.73,51459792
2025-04-15,450.09,458.53,450.25,450.71,450.71,59992528
2025-04-16,452.86,459.18,444.9,453.43,453.43,56347631
2025-04-17,451.89,456.3,447.37,451.25,451.25,38885695
2025-04-18,458.68,460.89,454.86,457.69,457.69,40006192
2025-04-19,456.99,459.66,448.95,457.26,457.26,38657519
2025-04-20,458.35,461.05,451.97,457.59,457.59,55538744
2025-04-21,457.28,459.86,454.98,456.93,456.93,48715482
2025-04-22,457.79,467.88,454.15,457.77,457.77,46176129
2025-04-23,460.81,462.71,460.26,461.22,461.22,41395732
2025-04-24,465.84,465.33,458.8,464.52,464.52,52030444
2025-04-25,462.08,463.74,459.49,460.58,460.58,61911892
2025-04-26,467.54,469.75,466.36,467.83,467.83,57720459
2025-04-27,463.85,466.35,455.03,462.94,462.94,57112883
2025-04-28,462.48,467.42,460.22,463.54,463.54,43197371
2025-04-29,461.41,468.82,460.82,462.5,462.5,49296161
2025-04-30,456.49,459.93,456.48,457.88,457.88,52452653
2025-05-01,460.46,459.78,453.75,457.76,457.76,29078982
2025-05-02,451.97,456.28,451.6,454.6,454.6,58416306
2025-05-03,455.45,461.45,453.6,455.16,455.16,49359232
2025-05-04,457.69,459.43,452.97,457.22,457.22,53457699
2025-05-05,465.47,470.26,463.65,464.18,464.18,41779995
2025-05-06,465.27,473.56,462.17,465.84,465.84,28854518
2025-05-07,463.64,463.45,457.98,463.22,463.22,64511688
2025-05-08,462.12,462.61,461.05,461.64,461.64,52856501
2025-05-09,463.38,473.22,461.17,462.52,462.52,47406583
2025-05-10,464.25,467.95,462.82,463.18,463.18,72731051
2025-05-11,469.7,470.39,461.28,470.17,470.17,32741099
2025-05-12,477.97,480.12,470.49,476.97,476.97,53203082
2025-05-13,476.57,478.33,467.77,475.5,475.5,52844695
2025-05-14,473.77,474.33,472.36,473.13,473.13,43866728
2025-05-15,462.09,468.53,460.33,461.26,461.26,45664327
2025-05-16,457.42,460.91,448.72,458.96,458.96,49685868
2025-05-17,452.43,460.49,443.38,454.7,454.7,53459007
2025-05-18,452.9,461.05,450.91,453.32,453.32,44478559
2025-05-19,455.16,458.61,451.9,455.32,455.32,56911986
2025-05-20,455.94,457.53,455.73,456.35,456.35,40302023
2025-05-21,456.01,462.1,449.86,456.44,456.44,47344238
2025-05-22,456.34,458.17,454.89,457.58,457.58,49114746
2025-05-23,453.42,458.67,454.07,457.24,457.24,54034032
2025-05-24,457.64,460.18,453.52,458.37,458.37,44816467
2025-05-25,445.95,449.34,437.07,443.78,443.78,75558944
2025-05-26,440.83,445.15,438.98,442.81,442.81,43054402
2025-05-27,442.3,447.44,440.72,442.54,442.54,52328691
2025-05-28,441.21,443.71,440.18,441.25,441.25,49636926
2025-05-29,442.9,444.93,438.87,440.51,440.51,67319621
2025-05-30,444.73,450.16,441.08,443.83,443.83,45894895
2025-05-31,440.81,445.43,435.79,441.4,441.4,53500091
2025-06-01,449.64,451.82,448.8,451.33,451.33,53507162
2025-06-02,455.28,459.74,450.68,454.66,454.66,31205247
2025-06-03,453.34,457.63,451.32,454.86,454.86,43955632
2025-06-04,452.99,460.82,451.05,454.15,454.15,55758483
2025-06-05,455.03,463.09,453.12,453.98,453.98,63457691
2025-06-06,448.87,451.75,449.07,450.06,450.06,35747890
2025-06-07,451.65,455.08,448.81,449.85,449.85,59889253
2025-06-08,451.89,453.89,446.2,451.33,451.33,43674931
2025-06-09,453.0,456.11,451.08,454.17,454.17,48590091
2025-06-10,458.65,461.53,455.4,457.03,457.03,37664382
2025-06-11,458.97,460.6,455.83,456.0,456.0,56742861
2025-06-12,450.07,454.35,449.66,449.78,449.78,44313142
2025-06-13,446.59,449.96,446.51,446.99,446.99,62602567
2025-06-14,453.31,461.96,450.28,454.42,454.42,41523189
2025-06-15,460.23,461.83,456.25,458.72,458.72,59160412
2025-06-16,461.27,465.11,460.38,460.64,460.64,52400029
2025-06-17,457.58,463.57,454.51,457.37,457.37,46067692
2025-06-18,456.34,458.99,452.9,457.61,457.61,42698891
2025-06-19,453.69,454.42,444.87,452.1,452.1,47873503
2025-06-20,449.58,450.83,442.88,449.83,449.83,51596147
2025-06-21,449.53,454.32,447.26,448.95,448.95,52977628
2025-06-22,446.99,448.98,441.52,447.55,447.55,64348867
2025-06-23,452.15,456.01,449.59,452.05,452.05,56594413
2025-06-24,445.36,449.86,439.05,445.87,445.87,55379230
2025-06-25,442.7,442.93,437.53,442.23,442.23,50448421
2025-06-26,436.24,442.38,431.21,436.37,436.37,38969501
2025-06-27,430.72,434.89,430.71,431.19,431.19,66577623
2025-06-28,430.56,438.98,431.88,431.94,431.94,51168018
2025-06-29,425.92,427.08,423.74,425.25,425.25,48013730
2025-06-30,429.5,429.22,427.09,428.66,428.66,51385014
2025-07-01,428.53,434.76,422.17,427.82,427.82,28405583
2025-07-02,427.72,434.47,423.89,428.33,428.33,52348437
2025-07-03,431.16,432.42,427.48,429.92,429.92,37903722
2025-07-04,428.57,431.54,421.36,428.27,428.27,33347195
2025-07-05,435.58,434.28,430.44,432.91,432.91,53684183
2025-07-06,432.68,437.92,430.95,432.28,432.28,47890771
2025-07-07,435.56,436.52,429.74,435.07,435.07,53362963
2025-07-08,437.11,436.84,433.14,434.42,434.42,49324981
2025-07-09,436.95,441.9,433.85,435.9,435.9,52897955
2025-07-10,435.31,438.88,434.28,437.34,437.34,55746214
2025-07-11,440.37,442.32,437.23,438.65,438.65,49318995
2025-07-12,435.73,435.03,432.83,434.59,434.59,55698405
2025-07-13,437.58,437.48,432.58,436.71,436.71,42104287
2025-07-14,435.61,438.88,432.9,435.53,435.53,42037035
2025-07-15,438.25,443.26,435.83,438.5,438.5,54542844
2025-07-16,429.57,429.78,424.85,429.28,429.28,53227555
2025-07-17,422.19,424.91,420.04,423.2,423.2,44681876
2025-07-18,425.29,434.57,421.39,424.95,424.95,42858974
2025-07-19,434.12,435.05,430.24,433.08,433.08,53791078
2025-07-20,437.89,437.26,434.5,436.91,436.91,41492849
2025-07-21,435.24,436.74,431.25,434.15,434.15,57401984
2025-07-22,426.35,428.96,426.34,427.02,427.02,47363713
2025-07-23,430.47,433.93,427.68,430.41,430.41,32523708
2025-07-24,428.57,431.61,426.03,430.27,430.27,55187148
2025-07-25,432.64,434.16,431.33,433.03,433.03,72710337
2025-07-26,434.6,434.37,433.09,433.75,433.75,50872123
2025-07-27,435.08,438.6,432.67,434.09,434.09,54433304
2025-07-28,447.45,450.26,447.12,447.15,447.15,47289645
2025-07-29,448.32,450.27,441.55,447.35,447.35,59980253
2025-07-30,447.54,450.4,446.62,446.86,446.86,42234213
2025-07-31,447.34,450.5,441.86,446.54,446.54,55326573
2025-08-01,445.17,446.19,442.39,444.16,444.16,31627351
2025-08-02,450.19,452.49,447.69,448.78,448.78,52000489
2025-08-03,448.23,455.86,443.42,447.41,447.41,41139955
2025-08-04,451.33,450.83,446.91,450.48,450.48,70795386
2025-08-05,451.65,453.35,445.95,451.99,451.99,42990999
2025-08-06,457.01,464.93,456.75,457.73,457.73,58475173
2025-08-07,460.37,462.08,457.92,459.88,459.88,67212157
2025-08-08,455.72,459.25,449.68,454.53,454.53,47790540
2025-08-09,451.92,451.98,447.68,448.73,448.73,48879047
2025-08-10,452.96,455.86,454.02,455.27,455.27,47368466
2025-08-11,453.4,454.0,445.71,452.73,452.73,48106178
2025-08-12,446.47,447.47,445.29,446.97,446.97,56822370
2025-08-13,445.81,451.65,442.81,444.21,444.21,58763263
2025-08-14,450.5,452.69,449.32,450.04,450.04,47826068
2025-08-15,445.39,452.25,440.91,443.88,443.88,65497217
2025-08-16,440.44,441.46,434.9,440.25,440.25,50623597
2025-08-17,438.26,437.65,430.7,437.54,437.54,64435517
2025-08-18,432.17,435.11,428.4,432.28,432.28,39073107
2025-08-19,426.36,431.86,419.96,427.38,427.38,52158016
2025-08-20,421.72,426.96,421.07,421.1,421.1,67529096
2025-08-21,418.71,426.12,412.28,419.37,419.37,47548349
2025-08-22,416.27,424.84,415.31,418.09,418.09,53655368
2025-08-23,415.01,418.14,411.08,415.45,415.45,38151230
2025-08-24,408.4,410.26,407.42,408.79,408.79,42693245
2025-08-25,414.4,419.46,411.61,414.12,414.12,54643154
2025-08-26,410.59,409.87,408.13,408.82,408.82,43994151
2025-08-27,410.53,411.24,406.9,410.16,410.16,29533777
2025-08-28,407.06,412.61,403.48,405.96,405.96,56716730
2025-08-29,407.68,411.2,406.1,408.87,408.87,56010470
2025-08-30,412.35,416.58,408.87,412.98,412.98,52816260
2025-08-31,410.91,417.04,404.25,409.57,409.57,56917438
2025-09-01,400.58,406.59,396.53,401.89,401.89,50199611
2025-09-02,406.31,406.63,401.35,404.89,404.89,66849814
2025-09-03,412.34,413.63,406.18,412.69,412.69,51083085
2025-09-04,415.23,415.36,410.02,414.61,414.61,57096931
2025-09-05,415.94,416.0,408.66,415.48,415.48,34849864
2025-09-06,418.13,422.29,418.34,419.1,419.1,52536766
2025-09-07,422.72,423.26,415.83,422.51,422.51,55865796
2025-09-08,419.14,423.67,417.89,419.22,419.22,35048913
2025-09-09,416.63,425.06,410.19,416.67,416.67,48751582
2025-09-10,420.13,431.5,414.87,419.42,419.42,58128118
2025-09-11,417.47,420.52,417.27,419.03,419.03,57780097
2025-09-12,424.99,430.28,419.77,424.75,424.75,46733482
2025-09-13,422.57,426.2,419.22,421.97,421.97,47154466
2025-09-14,424.58,432.55,420.24,425.35,425.35,37843379
2025-09-15,426.35,429.15,422.26,427.02,427.02,55459879
2025-09-16,427.37,428.9,425.02,426.7,426.7,59858332
2025-09-17,431.24,438.33,426.05,431.93,431.93,48529812
2025-09-18,435.11,439.97,434.27,435.08,435.08,45960400
2025-09-19,432.1,432.88,426.26,430.93,430.93,53991220
2025-09-20,433.4,439.23,432.81,433.9,433.9,63157274
2025-09-21,439.31,447.79,437.84,440.08,440.08,45334259
2025-09-22,439.45,444.16,429.61,439.73,439.73,58507206
2025-09-23,437.96,443.38,436.67,438.86,438.86,53462135
2025-09-24,431.16,437.01,435.62,436.14,436.14,38728277
2025-09-25,434.41,439.84,433.27,436.3,436.3,39533724
2025-09-26,440.35,439.97,434.07,439.51,439.51,46085963
2025-09-27,435.38,444.35,433.6,436.13,436.13,58044382
2025-09-28,431.1,433.09,423.76,430.48,430.48,46961200
2025-09-29,429.71,429.55,416.63,429.08,429.08,51504770
2025-09-30,421.44,423.72,418.77,423.37,423.37,48188119
2025-10-01,426.88,437.65,423.74,425.8,425.8,63822308
2025-10-02,422.01,426.98,421.27,424.19,424.19,43216261
2025-10-03,416.79,423.32,414.98,416.96,416.96,41944380
2025-10-04,414.89,419.39,413.97,415.72,415.72,59575017
2025-10-05,413.39,416.22,410.68,415.12,415.12,62254531
2025-10-06,417.13,417.49,409.31,417.19,417.19,35065981
2025-10-07,414.11,422.36,416.44,416.8,416.8,51451946
2025-10-08,420.22,425.99,420.01,424.79,424.79,61488694
2025-10-09,420.62,424.6,414.45,422.8,422.8,55453389
2025-10-10,421.77,424.7,421.18,422.75,422.75,46262549
2025-10-11,423.79,423.78,417.44,422.53,422.53,39077996
2025-10-12,421.32,426.07,414.21,421.54,421.54,48376934
2025-10-13,422.1,422.5,418.1,422.35,422.35,45420705
2025-10-14,423.32,425.49,420.47,424.85,424.85,39793315
2025-10-15,429.26,438.97,421.81,430.76,430.76,31145683
2025-10-16,426.08,427.43,421.83,424.21,424.21,45351007
2025-10-17,422.52,423.7,414.91,422.26,422.26,33512037
2025-10-18,420.65,421.69,417.6,420.58,420.58,56344087
2025-10-19,424.98,430.2,420.12,424.74,424.74,56872857
2025-10-20,421.54,429.65,421.65,423.43,423.43,51866257
2025-10-21,417.38,418.71,411.99,415.62,415.62,56187168
2025-10-22,416.09,419.01,416.06,416.19,416.19,51650956
2025-10-23,415.04,417.74,408.56,416.26,416.26,44680034
2025-10-24,417.45,417.54,412.91,417.22,417.22,46187285
2025-10-25,413.64,416.02,408.04,413.09,413.09,54242433
2025-10-26,421.18,423.97,417.87,420.39,420.39,53820786
2025-10-27,417.44,426.4,418.28,419.24,419.24,63692120
2025-10-28,417.37,418.81,413.14,418.66,418.66,49081307
2025-10-29,415.34,416.4,413.94,415.1,415.1,64821634
2025-10-30,413.42,415.49,400.8,411.45,411.45,42083377
2025-10-31,406.36,411.39,403.77,406.62,406.62,53803447
2025-11-01,405.95,409.64,404.67,405.23,405.23,42256672
2025-11-02,403.14,402.87,400.09,401.55,401.55,49968451
2025-11-03,411.43,411.57,409.61,410.01,410.01,43584876
2025-11-04,402.22,403.48,400.12,402.47,402.47,52136956
2025-11-05,398.79,402.44,389.87,398.13,398.13,41084101
2025-11-06,397.91,399.28,391.61,396.73,396.73,51579587
2025-11-07,399.52,403.13,396.03,399.6,399.6,65194710
2025-11-08,397.7,401.09,397.16,398.15,398.15,48048915
2025-11-09,401.03,402.87,400.16,401.04,401.04,44954167
